istaigos_kodas;gydytojo_ID;iraso_sukurimo_data
300045393;1110721;2022-10-27 03:00;3;1
300045393;1116152;2022-10-27 03:00;3;1
300045393;201120627;2022-10-27 03:00;4;1
300045393;347164345;2022-10-27 03:00;3;1
